[Info]

Chopper_Name=B4M03 P 3 ZP0.60b029
Chopper_Node=98
Chopper_Hour=0
User_Comment=
Program_Version=ZAPI PC Can Console 2.09
Save_Date=Wed Jul 19 16:44:27 2023

[Release Format]
Release=2

[Code;Name;Position;Menu;Value;Scaled Value;Default;CodeOpenCan;Node;NotSaved;Active;Configuration;NameMenu]
250;ACC. TORQUE MIN ;1;4;1;0.1    ;1;20920;98;0;1;001FFDEF;PARAMETER CHANGE;
250;ACC. TORQUE MAX ;2;4;1;0.1    ;1;8367;98;0;1;001FFDEF;PARAMETER CHANGE;
250;DEC. TORQUE MIN ;3;4;1;0.1    ;1;20921;98;0;1;001FFDEF;PARAMETER CHANGE;
250;DEC. TORQUE MAX ;4;4;1;0.1    ;1;8428;98;0;1;001FFDEF;PARAMETER CHANGE;
250;MODULATION TORQ.;5;4;100;100 %;100;20922;98;0;1;001FFDEF;PARAMETER CHANGE;
250;ACCELER. DELAY ;6;4;40;4.0    ;20;8192;98;0;1;001FFD8F;PARAMETER CHANGE;
250;RELEASE BRAKING ;7;4;14;1.4    ;20;8203;98;0;1;001FFD8F;PARAMETER CHANGE;
250;REL BRK IN CTB ;8;4;20;2.0    ;20;8202;98;0;1;001FFD8F;PARAMETER CHANGE;
250;TILLER BRAKING ;9;4;5;0.5    ;5;8412;98;0;1;001FF90D;PARAMETER CHANGE;
250;INVERS. BRAKING ;10;4;20;2.0    ;10;8204;98;0;1;001FFD8D;PARAMETER CHANGE;
250;DECEL. BRAKING  ;11;4;14;1.4    ;90;8429;98;0;1;001FFD8F;PARAMETER CHANGE;
250;PEDAL BRAKING  ;12;4;10;1.0    ;10;8205;98;0;1;001FFD8D;PARAMETER CHANGE;
250;SPEED LIMIT BRK.;0;4;28;2.8    ;28;8208;98;0;0;001FF80B;PARAMETER CHANGE;
250;STEER BRAKING ;0;4;5;0.5    ;5;20721;98;0;0;001FF809;PARAMETER CHANGE;
250;SS1 BRAKING  ;13;4;10;1.0    ;10;20907;98;0;1;001FFD04;PARAMETER CHANGE;
250;GSS1 BRK. TIME ;14;4;50;5.0    ;50;20908;98;0;1;001FFD04;PARAMETER CHANGE;
250;ACC. MIN MODUL. ;15;4;8;8 %;8;20833;98;0;1;001FFD8F;PARAMETER CHANGE;
250;REL. MIN MODUL. ;16;4;30;30 %;30;20834;98;0;1;001FFD8F;PARAMETER CHANGE;
250;MAX SPEED FORW ;0;4;100;100 %;100;8222;98;0;0;001FF809;PARAMETER CHANGE;
250;MAX SPEED BACK ;0;4;100;100 %;100;8223;98;0;0;001FF809;PARAMETER CHANGE;
250;MAX SPEED LIFT ;0;4;100;100 %;100;8380;98;0;0;001FF802;PARAMETER CHANGE;
250;1ST PUMP SPEED ;0;4;28;28 %;28;8224;98;0;0;001FF802;PARAMETER CHANGE;
250;2ND PUMP SPEED ;0;4;90;90 %;90;8227;98;0;0;001FF802;PARAMETER CHANGE;
250;3RD PUMP SPEED ;0;4;50;50 %;50;8230;98;0;0;001FF802;PARAMETER CHANGE;
250;4TH PUMP SPEED ;0;4;28;28 %;28;8233;98;0;0;001FF802;PARAMETER CHANGE;
250;5TH PUMP SPEED ;0;4;45;45 %;45;8236;98;0;0;001FF802;PARAMETER CHANGE;
250;HYD PUMP SPEED ;0;4;40;40 %;40;8239;98;0;0;001FF802;PARAMETER CHANGE;
250;CUTBACK SPEED 1 ;0;4;100;100 %;100;8213;98;0;0;001FF80B;PARAMETER CHANGE;
250;CUTBACK SPEED 2 ;0;4;100;100 %;100;8214;98;0;0;001FF80B;PARAMETER CHANGE;
250;H&S CUTBACK   ;0;4;25;25 %;25;8373;98;0;0;001FF809;PARAMETER CHANGE;
250;CTB. STEER ALARM;0;4;23;23 %;23;8372;98;0;0;001FF809;PARAMETER CHANGE;
250;CURVE SPEED 1  ;0;4;100;100 %;100;20723;98;0;0;001FF809;PARAMETER CHANGE;
250;CURVE CUTBACK  ;0;4;100;100 %;100;8221;98;0;0;001FF809;PARAMETER CHANGE;
250;FREQUENCY CREEP ;0;4;51;5.10 Hz;12;8409;98;0;0;001FF80B;PARAMETER CHANGE;
250;TORQUE CREEP  ;17;4;12;4.7 %;12;8375;98;0;1;001FF80F;PARAMETER CHANGE;
250;ACC SMOOTH   ;18;4;10;1.0    ;10;8401;98;0;1;001FFD0F;PARAMETER CHANGE;
250;INV SMOOTH   ;19;4;10;1.0    ;10;8402;98;0;1;001FFD0D;PARAMETER CHANGE;
250;STOP SMOOTH   ;20;4;10;10 Hz;10;8403;98;0;1;001FFD0F;PARAMETER CHANGE;
250;BRK SMOOTH   ;21;4;10;1.0    ;10;8405;98;0;1;001FFD0D;PARAMETER CHANGE;
250;STOP BRK SMOOTH ;22;4;10;10 Hz;10;8407;98;0;1;001FFD0D;PARAMETER CHANGE;
250;BACKING SPEED  ;0;4;10;10 %;0;8382;98;0;0;001FF809;PARAMETER CHANGE;
250;BACKING TIME  ;0;4;0;0.0    ;0;8251;98;0;0;001FF809;PARAMETER CHANGE;
250;EB. ENGAGE DELAY;23;4;4;0.04    ;4;8247;98;0;1;001FFD8F;PARAMETER CHANGE;
250;AUXILIARY TIME ;24;4;70;7.0    ;4;8248;98;0;1;001FFD8F;PARAMETER CHANGE;
250;ROLLING DW SPEED;25;4;2;2 Hz;5;8446;98;0;1;001FFDEF;PARAMETER CHANGE;
250;MIN EVP     ;26;4;16;6.3 %;16;8438;98;0;1;001FFFFF;PARAMETER CHANGE;
250;MAX EVP     ;27;4;249;97.6 %;249;8437;98;0;1;001FFFFF;PARAMETER CHANGE;
250;EVP OPEN DELAY ;28;4;16;0.80    ;16;8442;98;0;1;001FFFFF;PARAMETER CHANGE;
250;EVP CLOSE DELAY ;29;4;16;0.80    ;16;8441;98;0;1;001FFFFF;PARAMETER CHANGE;
250;HM DISPLAY OPT. ;0;8;4;4    ;4;20748;98;0;0;001FF80B;  SET OPTIONS   ;
250;HM CUSTOM 1 OPT.;1;8;0;0    ;0;20749;98;0;1;001FFD8F;  SET OPTIONS   ;
250;HM CUSTOM 2 OPT.;2;8;1;1    ;1;20750;98;0;1;001FFD8F;  SET OPTIONS   ;
250;TILL/SEAT SWITCH;0;8;0;SEAT      ;1;8297;98;0;0;001FF88B;  SET OPTIONS   ;
250;EB ON TILLER BRK;0;8;0;OFF       ;0;20718;98;0;0;001FF881;  SET OPTIONS   ;
250;BATTERY CHECK  ;3;8;0;LEVEL = 0;0;8313;98;0;1;001FFD8F;  SET OPTIONS   ;
250;STOP ON RAMP  ;4;8;0;OFF       ;0;8425;98;0;1;001FFDEF;  SET OPTIONS   ;
250;PULL IN BRAKING ;5;8;0;OFF       ;0;20795;98;0;1;001FFFFF;  SET OPTIONS   ;
250;SOFT LANDING   ;6;8;0;OFF       ;0;20796;98;0;1;001FFFFF;  SET OPTIONS   ;
250;QUICK INVERSION ;0;8;2;TIMED      ;2;8292;98;0;0;001FF80B;  SET OPTIONS   ;
250;PEDAL BRK ANALOG;0;8;0;OFF       ;0;20789;98;0;0;001FF809;  SET OPTIONS   ;
250;HARD & SOFT   ;0;8;0;OFF       ;0;20662;98;0;0;001FF809;  SET OPTIONS   ;
250;HB ON / SR OFF ;0;8;0;OFF       ;0;20823;98;0;0;001FF809;  SET OPTIONS   ;
250;MAIN POT. TYPE ;0;8;0;0    ;0;20730;98;0;0;001FF80B;  SET OPTIONS   ;
250;AUX POT. TYPE  ;0;8;0;0    ;0;20687;98;0;0;001FF80B;  SET OPTIONS   ;
250;SET MOT.TEMPERAT;7;8;4;PT-1000 ;0;8433;98;0;1;001FFDEF;  SET OPTIONS   ;
250;STEERING TYPE ;0;8;0;NONE      ;0;20719;98;0;0;001FF909;  SET OPTIONS   ;
250;STEERING POT POS;0;8;5;5    ;5;20991;98;0;0;001FF908;  SET OPTIONS   ;
250;M.C. FUNCTION  ;8;8;0;OFF       ;1;8377;98;0;1;001FFFFF;  SET OPTIONS   ;
250;M.C. OUTPUT    ;9;8;0;ABSENT     ;1;8427;98;0;1;001FFFFF;  SET OPTIONS   ;
250;EBRAKE ON APPL.;10;8;0;ABSENT     ;0;20715;98;0;1;001FFDEF;  SET OPTIONS   ;
